Date,CHDVD.SW,ZURN.SW,ROP.SW,NOVN.SW,NESN.SW,HOLN.SW,SREN.SW,SLHN.SW,SIKA.SW,HBAN.SW,GIVN.SW
2023-09-04,125.19943237304688,350.47491455078125,232.35569763183597,76.19779968261719,94.35196685791016,52.6592903137207,71.02685546875,480.9168701171875,233.89486694335935,118.71058654785156,2746.31396484375
2023-09-05,124.5439224243164,351.4949951171875,228.9738311767578,75.13652801513672,93.18424224853516,51.98346328735352,71.6279296875,483.185302734375,228.50819396972656,119.32888793945312,2719.997314453125
2023-09-06,124.8026885986328,351.4949951171875,227.62109375,74.64012145996094,93.5974349975586,52.16611862182617,72.46275329589844,493.4806823730469,232.0047912597656,119.77050018310548,2751.01318359375
2023-09-07,125.56170654296876,351.5800170898437,231.45384216308597,75.85545349121094,94.49568176269533,52.31224060058594,73.8652572631836,487.0242919921875,235.4069061279297,120.21214294433594,2739.734619140625
2023-09-08,125.04417419433594,349.369873046875,231.49896240234372,75.4189682006836,94.5136489868164,51.81907653808594,74.23257446289062,487.0242919921875,229.2642059326172,121.007080078125,2725.63671875
2023-09-11,125.23397064208984,352.4300537109375,228.9738311767578,75.58157348632812,95.30411529541016,52.111328125,75.41802215576172,491.38671875,229.7367248535156,117.12071228027344,2709.65869140625
2023-09-12,125.5099639892578,354.8951721191406,229.6501922607422,76.74555969238281,94.4417953491211,52.22091674804688,76.00240325927734,494.3531799316406,224.5390625,118.00398254394533,2669.244140625
2023-09-13,125.28567504882812,355.9152526855469,231.4087829589844,76.87393188476562,93.68726348876952,52.348777770996094,76.58678436279297,497.1451721191406,223.9720458984375,118.35728454589844,2645.747314453125
2023-09-14,126.6484375,360.25048828125,234.06915283203125,78.0807113647461,94.28010559082033,53.07939147949219,77.68875122070312,504.1250915527344,226.42913818359372,119.06389617919922,2672.063720703125
2023-09-15,127.61444854736328,361.8656005859375,235.69244384765625,78.9622573852539,94.69329833984376,53.62736129760742,78.49018096923828,505.8700256347656,231.05975341796875,119.50553131103516,2696.500732421875
2023-09-18,127.13140869140624,362.3755798339844,232.6262359619141,78.75684356689453,94.96277618408205,53.280311584472656,78.20633697509766,497.1451721191406,227.46864318847656,119.24054718017578,2672.063720703125
2023-09-19,126.8381576538086,363.2256164550781,231.8145751953125,78.7397232055664,94.85498809814452,53.481231689453125,79.04116821289062,502.5545654296875,225.9565887451172,119.94715881347656,2660.785400390625
2023-09-20,128.11468505859375,365.3507690429688,230.95785522460935,79.50144958496094,95.86102294921876,54.41277313232422,79.30831146240234,502.5545654296875,229.4532165527344,116.23745727539062,2786.728515625
2023-09-21,127.4246826171875,365.77581787109375,226.40362548828125,79.34739685058594,96.9389190673828,53.9926643371582,79.32499694824219,500.80963134765625,226.71261596679688,115.35419464111328,2770.750732421875
2023-09-22,126.3206787109375,362.8856201171875,224.9156188964844,78.6883773803711,96.02271270751952,53.00632858276367,78.59036254882812,500.2861328125,223.68853759765625,115.17752838134766,2788.6083984375
2023-09-25,126.21720123291016,359.9954833984375,225.05088806152344,79.16766357421875,96.23828125,53.77348327636719,79.04116821289062,498.8901062011719,219.8139190673828,113.9409637451172,2761.35205078125
2023-09-26,126.21720123291016,359.9954833984375,224.6450653076172,79.5870361328125,94.85498809814452,53.59082412719727,78.97438049316406,500.9841003417969,216.6953125,113.76432037353516,2767.93115234375
2023-09-27,125.61345672607422,356.4252624511719,227.26036071777344,79.1334228515625,93.1483154296875,53.51776123046875,78.42339324951172,492.6082458496094,216.7898101806641,112.43942260742188,2757.592529296875
2023-09-28,125.56170654296876,357.870361328125,225.1861724853516,80.20326232910156,92.42971801757812,53.66388320922852,79.30831146240234,493.1317443847656,218.20736694335935,113.2343521118164,2799.886962890625
2023-09-29,126.14815521240234,357.1053161621094,225.86253356933597,80.34020233154297,93.18424224853516,53.6821517944336,78.74063110351562,498.7156066894531,220.28643798828125,113.4110107421875,2813.98486328125
2023-10-02,125.21668243408205,350.9849548339844,223.6981506347656,79.91226959228516,92.30396270751952,53.280311584472656,77.5718765258789,492.2592468261719,217.35682678222656,112.35108947753906,2763.231689453125
2023-10-03,124.16449737548828,349.7948913574219,222.16505432128903,78.6883773803711,92.1961669921875,51.910404205322266,77.07098388671875,490.8632507324219,216.22280883789065,110.67288970947266,2737.85498046875
2023-10-04,123.92295837402344,348.34979248046875,220.0006561279297,79.10377502441406,92.37582397460938,51.83734130859375,76.75374603271484,489.9907531738281,217.54583740234372,109.87796020507812,2724.69677734375
2023-10-05,124.06095886230467,350.21990966796875,222.48068237304688,78.76966094970703,92.42971801757812,51.16152191162109,76.9708023071289,491.7357482910156,217.8293609619141,110.84954833984376,2729.396240234375
